company_id,industry
7597308,Motor Vehicle Manufacturing
96045825,IT Services and IT Consulting
506275,Staffing and Recruiting
89956025,Wholesale Building Materials
10737,Mining
40657851,IT Services and IT Consulting
9158,Oil and Gas
24802056,Mental Health Care
1189394,Hospitals and Health Care
17947238,Biotechnology Research
19866,Retail
97450340,Research Services
2868,Computer Hardware Manufacturing
78288022,Food and Beverage Services
1688026,International Affairs
2640665,IT Services and IT Consulting
79098,Staffing and Recruiting
10089202,Hospitals and Health Care
1167975,Hospitals and Health Care
5383492,Plastics Manufacturing
164756,Retail
76358886,IT Services and IT Consulting
53595281,Hospitals and Health Care
33229863,Staffing and Recruiting
71522720,Real Estate
99835816,Software Development
6859,Hospitality
2746392,Software Development
5161,Financial Services
28134770,Human Resources Services
7930276,Human Resources Services
9430959,IT Services and IT Consulting
68588372,Renewable Energy Semiconductor Manufacturing
69107,Retail
688958,Government Administration
27193363,Software Development
686294,Hospitals and Health Care
162533,IT Services and IT Consulting
96644769,Financial Services
33874,Hospitals and Health Care
18730955,Staffing and Recruiting
10432667,Truck Transportation
39362,Non-profit Organizations
6686981,Paper and Forest Product Manufacturing
100742897,Consumer Services
39999,Truck Transportation
401288,Motor Vehicle Manufacturing
356044,Hospitals and Health Care
399351,Software Development
78334,Hospitals and Health Care
1871482,Automation Machinery Manufacturing
42837454,IT Services and IT Consulting
384440,Market Research
4114,Chemical Manufacturing
89835461,Advertising Services
166735,Government Administration
3308308,Aviation and Aerospace Component Manufacturing
31439675,Hospitals and Health Care
162620,Spectator Sports
3086317,E-Learning Providers
9285731,Financial Services
12670735,IT Services and IT Consulting
9245579,Hospitality
10440573,Non-profit Organizations
232541,IT Services and IT Consulting
35694884,Software Development
241309,Semiconductor Manufacturing
7154212,Government Administration
2913,Retail
2305,IT Services and IT Consulting
14814350,Staffing and Recruiting
1940159,IT Services and IT Consulting
915215,Construction
80431008,Aviation and Aerospace Component Manufacturing
11075942,Software Development
3805690,IT Services and IT Consulting
1424229,Restaurants
2121817,IT Services and IT Consulting
19125739,Biotechnology Research
18091,Education Administration Programs
13391662,Staffing and Recruiting
79809662,Software Development
3669466,Advertising Services
8181,Law Practice
68184388,Environmental Services
12654,Automation Machinery Manufacturing
2236254,IT Services and IT Consulting
3165266,IT Services and IT Consulting
2632918,IT Services and IT Consulting
11486116,IT Services and IT Consulting
37100,Banking
13816,Business Consulting and Services
383369,Staffing and Recruiting
12345,Insurance
782337,Manufacturing
165747,IT Services and IT Consulting
18148864,Medical Practices
3863325,Human Resources Services
78951,IT Services and IT Consulting
3182370,Non-profit Organizations
165211,Aviation and Aerospace Component Manufacturing
12959456,Retail Apparel and Fashion
99500291,Non-profit Organizations
7969298,Hospitals and Health Care
1374999,Wholesale Building Materials
65650186,Pharmaceutical Manufacturing
64981,Staffing and Recruiting
68821761,Hospitals and Health Care
206006,Insurance
5573612,"Appliances, Electrical, and Electronics Manufacturing"
4059,Personal Care Product Manufacturing
759702,Food and Beverage Manufacturing
1271877,Software Development
11109003,Civic and Social Organizations
2927497,"Appliances, Electrical, and Electronics Manufacturing"
9490036,Veterinary Services
98050224,Financial Services
33204173,Hospitals and Health Care
2916184,IT Services and IT Consulting
10469622,Insurance
10247020,IT Services and IT Consulting
55656,Furniture and Home Furnishings Manufacturing
51705034,Advertising Services
9506368,Individual and Family Services
34018,Design Services
24518,Retail Luxury Goods and Jewelry
2307358,Motor Vehicle Manufacturing
2240,Software Development
92651,Packaging and Containers Manufacturing
35686068,Hospitals and Health Care
162640,Banking
5343773,Retail Luxury Goods and Jewelry
58303024,Individual and Family Services
259411,Mental Health Care
86967805,IT Services and IT Consulting
33266,Insurance
82277950,IT Services and IT Consulting
4836197,IT Services and IT Consulting
3580,IT Services and IT Consulting
2682361,Software Development
4820801,Financial Services
22964,Computer Hardware Manufacturing
3667,IT Services and IT Consulting
28270,Hospitals and Health Care
665281,Human Resources Services
95181710,Staffing and Recruiting
10655062,"Appliances, Electrical, and Electronics Manufacturing"
55590298,Financial Services
10905,Law Practice
18472158,Construction
99506533,Higher Education
4128972,Machinery Manufacturing
103909,Public Relations and Communications Services
10779476,Mental Health Care
18972264,Consumer Services
3726864,Human Resources Services
8853,Defense and Space Manufacturing
10684,Financial Services
778995,Hospitals and Health Care
51637195,Insurance
2862639,Business Consulting and Services
12900567,Business Consulting and Services
67991070,Software Development
2388607,"Appliances, Electrical, and Electronics Manufacturing"
1040158,Food and Beverage Services
7788272,Civil Engineering
3621525,Research Services
93097486,Hospitality
336165,Staffing and Recruiting
68834829,Financial Services
165197,Law Practice
377075,Pharmaceutical Manufacturing
824478,"Appliances, Electrical, and Electronics Manufacturing"
56960,Manufacturing
2268831,Hospitals and Health Care
2664416,Financial Services
95023963,Construction
10604245,Staffing and Recruiting
85206,IT Services and IT Consulting
2190628,IT Services and IT Consulting
27156989,Restaurants
10982,Medical Equipment Manufacturing
8614,Non-profit Organizations
11311,Research Services
112768,Biotechnology Research
57404291,Hospitals and Health Care
6574795,Non-profit Organizations
10516193,Public Relations and Communications Services
73189837,Hospitals and Health Care
5618,Retail Apparel and Fashion
82474437,Retail
11335,Non-profit Organizations
10407976,Renewable Energy Semiconductor Manufacturing
1107864,Non-profit Organizations
13711,Insurance
372915,IT Services and IT Consulting
26168,Retail
563768,IT Services and IT Consulting
202081,Staffing and Recruiting
17878958,Staffing and Recruiting
2553486,Hospitals and Health Care
11447285,Government Administration
18868393,Hospitals and Health Care
22167,IT Services and IT Consulting
89954376,Business Consulting and Services
3045437,Advertising Services
12932,Aviation and Aerospace Component Manufacturing
21607,Medical Equipment Manufacturing
165404,Higher Education
3535535,Software Development
20374,Civil Engineering
133882,IT Services and IT Consulting
13345578,IT Services and IT Consulting
471086,Financial Services
9975,Hospitals and Health Care
6464,Higher Education
62804,Non-profit Organizations
1216089,Hospitals and Health Care
1870203,Civil Engineering
14658457,Environmental Services
31450650,Hospitals and Health Care
17897264,Primary and Secondary Education
22332371,Hospitals and Health Care
3002336,Construction
18611664,Hospitals and Health Care
76081954,Non-profit Organizations
6893,Insurance
1628878,Hospitality
32118,Hospitality
19123113,"Transportation, Logistics, Supply Chain and Storage"
472706,Mental Health Care
847311,Outsourcing and Offshoring Consulting
1312785,Higher Education
3533678,Financial Services
77686795,Food and Beverage Services
1738971,Human Resources Services
12101,Airlines and Aviation
879871,Banking
1714,Software Development
37061987,Mental Health Care
11874,Restaurants
88316,Chemical Manufacturing
88645865,Food and Beverage Manufacturing
3050787,IT Services and IT Consulting
821656,Business Consulting and Services
90516024,Staffing and Recruiting
1997035,IT Services and IT Consulting
1457175,Staffing and Recruiting
2050867,Education Administration Programs
8437,Motor Vehicle Manufacturing
56737,Computers and Electronics Manufacturing
64863146,Software Development
31975,Hospitals and Health Care
52318770,Individual and Family Services
86210832,Financial Services
91558802,Advertising Services
60006283,Renewable Energy Semiconductor Manufacturing
37209,Advertising Services
9765,Wholesale Building Materials
13023396,IT Services and IT Consulting
16223627,Staffing and Recruiting
60792,Manufacturing
19163,Utilities
8316884,Medical Practices
79892817,Construction
930100,Banking
33218,Staffing and Recruiting
36599,Non-profit Organizations
4284977,Retail Office Equipment
856962,Construction
9501853,Biotechnology Research
2456776,Hospitals and Health Care
28541750,Non-profit Organizations
7161,Staffing and Recruiting
622312,Civil Engineering
53913,Renewable Energy Semiconductor Manufacturing
166083,Retail
266749,Hospitals and Health Care
88659237,Pharmaceutical Manufacturing
1357650,"Appliances, Electrical, and Electronics Manufacturing"
115364,Education Administration Programs
10698148,Construction
5127650,Telecommunications
123944,Insurance
816789,Construction
1837539,Pharmaceutical Manufacturing
11696732,Law Practice
34208,Paper and Forest Product Manufacturing
61264,Manufacturing
1491,Software Development
151810,Business Consulting and Services
18763282,Government Administration
15531513,Financial Services
226337,Business Consulting and Services
3595171,Real Estate
81735918,Non-profit Organizations
79517437,Entertainment Providers
11352981,Pharmaceutical Manufacturing
1854443,Financial Services
44227,Manufacturing
67931400,Pharmaceutical Manufacturing
10017468,Retail
8296,Defense and Space Manufacturing
1300249,Real Estate
80076104,Financial Services
61295,"Museums, Historical Sites, and Zoos"
162531,Staffing and Recruiting
1695160,Real Estate
97217392,Mental Health Care
13234,Law Practice
91610647,Hospitals and Health Care
46683,Law Practice
2584122,Advertising Services
100976344,Market Research
7058,Software Development
1612862,Events Services
110510,Biotechnology Research
78653,Staffing and Recruiting
19522,Higher Education
332180,Software Development
1274529,Pharmaceutical Manufacturing
71516826,Computer and Network Security
2408523,Biotechnology Research
73196607,Hospitals and Health Care
15567,Hospitals and Health Care
217338,Truck Transportation
12095,Food and Beverage Services
4822178,Manufacturing
1486,Pharmaceutical Manufacturing
942787,Hospitals and Health Care
162999,Advertising Services
2849719,Hospitals and Health Care
100997848,Financial Services
3655447,Utilities
426040,Hospitals and Health Care
9703,Hospitals and Health Care
5204,Mining
26130,Hospitals and Health Care
29148,Non-profit Organizations
3573083,Insurance
2999687,Retail Luxury Goods and Jewelry
15161384,IT Services and IT Consulting
65137,Financial Services
24480,Furniture and Home Furnishings Manufacturing
40654578,IT Services and IT Consulting
18744530,Software Development
91360920,Real Estate
6549377,Construction
545483,Non-profit Organizations
17556,Financial Services
41161,Staffing and Recruiting
5066151,Primary and Secondary Education
80674419,Staffing and Recruiting
392894,Law Practice
28962641,Manufacturing
32818,Law Practice
10424759,Hospitals and Health Care
